Original Transcription,Predicted Transcription,Prediction Time (s),Audio Length (s),WER,CER,MER,RTF
funcionará la tarjeta que ya tengo en el extranjero,¿ funcionará la tarjeta que ella tengo en el extranjero?,0.33672666549682617,4.096,0.3333333333333333,0.11764705882352941,0.3,0.08220865856856108
hola buenos días a ver el motivo de mi llamada era para preguntar si es posible usar mi tarjeta en el extranjero y si es posible si tiene algún tipo de corte de comisión etcétera,"hola, buenos días. a ver el motivo de mi llamada era para preguntar si es posible usar mi tarjeta en el extranjero, y si es posible si tiene algún tipo de corte, de comisión.,",0.7315609455108643,15.530625,0.17142857142857143,0.07303370786516854,0.17142857142857143,0.047104411156078024
hola buenas quería saber si podía utilizar mi tarjeta de débito del Banco en el extranjero,hola buenas llamada porque quería saber si podía utilizar mi tarjeta de débito ver banco en el extranjero,0.7440359592437744,13.188875,0.25,0.2,0.2222222222222222,0.05641390636000223
hola buenos días me gustaría saber si mi tarjeta es operativa en otros países que no sea España porque es que voy a ir de vacaciones a Estados Unidos y tengo que hacer algún procedimiento o algo para poder estar allí,"hola, buenos días, eh, me gustaría saber si mi tarjeta es operativa en otros países que no sea de españa porque es que voy a ir de vacaciones a estados unidos y no sé si tengo que hacer algún procedimiento o algo para poder gastar mi nervios.",0.835383415222168,17.18275,0.3170731707317073,0.1574074074074074,0.2765957446808511,0.048617562102816377
hola quería saber si es que con mi tarjeta que tengo del banco la puedo usar en el extranjero,"hola, querías saber si con mi tarjeta que tengo del banco la puedo usar en el extranjero.",0.4744529724121094,8.26625,0.2631578947368421,0.10752688172043011,0.2631578947368421,0.05739639769086459
hola buenos días me voy de vacaciones el próximo mes una semana ser extranjero y me gustaría saber si podría sacar dinero con mi tarjeta de crédito,hola buenos días me voy de vacaciones el próximo mes unas semanas al extranjero y me gustaría saber si podría sacar dinero con mi tarjeta de crédito,0.6642224788665771,12.202625,0.1111111111111111,0.034013605442176874,0.1111111111111111,0.05443275351545894
en la próxima semana tengo pensado hacer un viaje a Estados Unidos por temas de trabajo y necesito quitar de aquí 4 días y mi tarjeta SIM y tarjeta de banco van a servir allí aquí en casa cuando contrario que trámite pertinente vocalizar para poder usar allí el dinero,en las próximas semanas tengo pensado hacer un viaje a los estados unidos por tema de trabajo y me voy a necesitar saber de aquí a cinco días si mi tarjeta si mi tarjeta de banco va a servir allí o en caso con el contrario qué trámites pertinente debo realizar para poder buscar allí el dinero,1.1821799278259277,27.221375,0.54,0.22761194029850745,0.47368421052631576,0.04342836935408031
me iba de viaje a Estados Unidos en Albacete,"hola qué me iba de viaje a estados unidos y me preguntaba si tenía que hacer algo con mi tarjeta, relacionado con alguna activación o",0.5976765155792236,12.458625,2.2222222222222223,2.1363636363636362,0.8,0.047972911583679875
hola buenos días verás si cliente de vuestro banco y quería saber si mi tarjeta funciona en el extranjero en Europa voy a ir hacer unas vacaciones dentro de poco y es importante saberlo gracias,hola buenos días verás soy cliente de vuestro banco y quería saber si mi targeta funciona en el extranjero en europa voy a voy a hacer unas vacaciones dentro de poco y es importante saberlo gracias,0.7846486568450928,15.018625,0.14285714285714285,0.046632124352331605,0.1388888888888889,0.05224503953225364
hola buenos días llamaba porque me voy a ir de viaje al extranjero y ya estar varias semanas y quería saber si podía utilizar mi tarjeta os tengo que hacer a un chico de gestión para poder utilizarla en el extranjero,"hola, buenos días llamaba porque me vi de viaje al extranjero y vi a estar varias semanas y quería saber si podía utilizar mi tarjeta o si tengo que hacer algún tipo de gestión para poder utilizarla en el extranjero.",0.8669414520263672,15.018625,0.2926829268292683,0.08796296296296297,0.27906976744186046,0.057724422310722
voy a realizar un viaje al extranjero y me gustaría saber si puedo usar allí mi tarjeta de crédito,voy a realizar un viaje al extranjero y me gustaría saber si puedo usar allí mi tarjeta de crédito.,0.5321435928344727,8.533375,0.05263157894736842,0.01020408163265306,0.05263157894736842,0.062360272791770276
hola buenos buenos días mira quería saber si mi tarjeta si podría utilizar la tarjeta de mi banco para pagos en el extranjero sí sin que me cobren comisiones ni nada por el estilo,hola buenos buenos días mira quería saber si mi targeta si podría utilizar la tarjeta de mi banco para pago en el extranjero sin que me cobren comisiones ni nada por el estilo,0.7368471622467041,14.848,0.08823529411764706,0.027932960893854747,0.08823529411764706,0.04962602116424462
buenos días en las próximas semanas voy a estar viajando en el extranjero y quisiera saber si mi tarjeta va a funcionar ahí o si necesito hacer algún paso más para que no me bloquean la tarjeta cuando estés de vacaciones,"buenos días, en las próximas semanas voy a estar viajando en el extranjero, y quisiera saber si mi tarjeta va a funcionar ahí o si necesito hacer algún paso más para que no me bloquee la tarjeta conducta de vacaciones gracias.",0.8226583003997803,14.767875,0.14634146341463414,0.09545454545454546,0.14285714285714285,0.055705936053750474
necesito mi tarjeta en el extranjero puedo pagar cosa cuando estoy en Estados Unidos,"necesito mi tarjeta en el extranjero. ¿ puedo pagar cosas cuando estoy en estados unidos? hola, si me voy de vacaciones unas semanas, me querría preguntar si tengo que hacer algo.",0.7504076957702637,15.36,1.5,1.1547619047619047,0.6774193548387096,0.04885466769337654
hola buenas mira llamaba porque tengo una tarjeta de crédito vuestra y quería saber si podía hacer compras en el extranjero con ella como viaje,"hola buenas mira, llamaba porque tengo una tarjeta de crédito vuestra y quería saber si podía hacer compras en el extranjero con ella cuando viaje.",0.6314716339111328,7.744,0.12,0.04195804195804196,0.12,0.08154334115587976
buenos días me gustaría saber si puedo hacer con la tarjeta que tengo actualmente contratada me gustaría saber si puedo hacer transacciones fuera fuera de mi país ya que me voy de vacaciones un tiempo y lo necesito saber para poder sacar dinero en efectivo o tranquilamente con mi tarjeta de crédito,buenos días eh me gustaría saber si puedo hacer con la tarjeta que tengo actualmente contratada me gustaría saber si puedo hacer transacciones fuera de mi país ya que me voy de vacaciones un tiempo y lo necesito saber para poder sacar dinero en efectivo o ir tranquilamente con mi tarjeta de crédito,1.059401035308838,22.698625,0.057692307692307696,0.04013377926421405,0.05555555555555555,0.046672476209851384
hola buenas tardes mira tengo una tarjeta de crédito con su banco y me gustaría saber si puedo pagar en el extranjero con ella ya que estoy planteando irme,las buenas tardes. mira tengo una tarjeta de grito con su banco y me gustaria saber si puedo pagar en el estranjero con ella ya que estoy planteando oirme.,0.6918971538543701,10.922625,0.20689655172413793,0.07096774193548387,0.20689655172413793,0.06334531798485896
buenas me gustaría saber si puedo pagar en extranjero ya que me voy a ir de viaje una semana y quería saber si puedo pagar allí con mi tarjeta,"buenas me gustaría saber si puedo pagar en el estranjero, ya que me voy a ir de viaje unas semanas, y quería saber si puedo pagar allí o mi tarjeta.",0.6446878910064697,11.349375,0.20689655172413793,0.07746478873239436,0.2,0.056803823206693735
me gustaría cambiar la dirección actual por otra nueva,"me gustaría cambiar la dirección, actuar por otra nueva.",0.3997220993041992,6.229375,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.06416728793887015
hola bueno llama quería cambiar mi dirección de la tarjeta,hola bueno llamaba porque quería cambiar mi dirección de la tarjeta.,0.5370850563049316,9.728,0.3,0.1724137931034483,0.2727272727272727,0.0552102237155563
hola buenos días vivo en la calle 2385 de Blue y me gustaría cambiar mi dirección gracias,"hola buenos días vivo en la calle todos tres, ocho, cinco de blu y me gustaría cambiar mi dirección gracias",0.5367152690887451,8.704,0.29411764705882354,0.2808988764044944,0.25,0.061663059408173834
hola llamaba para ver si podía cambiar la dirección postal de la domiciliación bancaria,"hola, llamaba para ver si podía cambiar la dirección postal de la domiciliación bancaria, gracias.",0.5888791084289551,11.690625,0.21428571428571427,0.12643678160919541,0.2,0.05037190983621107
hola que ya también mi dirección en el banco porque me he mudado aunque cambio de dirección,"oh, la quería cambiar mi dirección se tomó en el banco, porque me he mudado y entonces he cambiado la dirección ni quería poner la dirección mala.",0.7703080177307129,16.346875,1.0588235294117647,0.7142857142857143,0.6666666666666666,0.04712264685028257
hola buenas noches mira tengo una cuenta y bueno tengo una dirección asociada y por lo que me gustaría cambiar la dirección que tengo asociada a dicho cuántas que posible,"hola, buenas noches. mire, tengo contratado con usted una cuenta, y bueno tengo una dirección asociada, y me he mudo, por lo que me gustaría cambiar la dirección que tengo asociada a dicha cuenta, si es posible.",0.7439663410186768,13.188875,0.5333333333333333,0.27647058823529413,0.43243243243243246,0.056408627803256665
hola buenas tardes le llamaba porque quería cambiar mi dirección y quería saber cuál es el trámite a seguir para realizar el cambio de dirección,"hola, buenas tardes, le llamaba porque quería cambiar mi dirección, y quería saber cuál es el trámite a seguir para realizar cambio de dirección.",0.5877654552459717,10.867,0.2,0.04861111111111111,0.2,0.054087186458633627
hola quiero cambiar dirección,hola. quiero caminar tu dirección.,0.3451840877532959,4.266625,1.0,0.2413793103448276,0.8,0.08090331063857167
pues alguien que quiere cambiar la dirección que tiene enlazada con la cuenta de su banco,es alguien que quiere cambiar la dirección que tiene enlazada con la cuenta de su banco.,0.4528498649597168,7.424,0.125,0.033707865168539325,0.125,0.06099809603444461
hola buenos días llamaba porque quiero cambiar mi dirección ya tiene mudado y quiero recibir correspondencia mi nuevo domicilio muchas gracias,"hola, buenos días, llamaba porque quiero cambiar mi dirección ya que me he mudado y quiero recibir correspondencia a mi nuevo domicilio, muchas gracias.",0.6300275325775146,9.984,0.38095238095238093,0.09154929577464789,0.3333333333333333,0.06310371920848504
hola quiero cambiar mi dirección de residencia por favor,"hola. quiero cambiar mi dirección de residencia, por favor.",0.41890811920166016,5.57275,0.3333333333333333,0.05357142857142857,0.3333333333333333,0.07517080780613883
buenos días quería cambiar mi dirección para lo de la,"buenos días, eh quería cambiar mi dirección para los retuvos del banco.",0.5471391677856445,9.728,0.6,0.3584905660377358,0.5,0.05624374668849142
quiero cambiar mi dirección,quiero cambiar mi dirección,0.2544434070587158,2.389375,0.0,0.0,0.0,0.10648952427254652
hola mi morado y mi dirección,hola me he mudado y créábame a mi lesión,0.3869481086730957,6.78025,1.0,0.6896551724137931,0.6666666666666666,0.05706988808275443
hola necesito cambiar mi dirección de domicilio,"hola, necesito cambiar mi dirección de domicilio.",0.37685132026672363,5.717375,0.2857142857142857,0.0425531914893617,0.2857142857142857,0.06591334664364742
hola quiero cambiar mi dirección,"hola, quiero cambiar mi iglesia.",0.2818729877471924,2.048,0.4,0.25,0.4,0.13763329479843378
hola llamaba porque quiero cambiar la dirección,hola llamaba porque quiero cambiar la dirección.,0.4633922576904297,5.717375,0.14285714285714285,0.02127659574468085,0.14285714285714285,0.08104982753281527
hola llamada porque me gustaría cambiar mi dirección que aparece en mi cuenta dado que mirando la cartilla y me ha dado cuenta que tenéis mi dirección pasada de manera que no me llegaban los las cartas a mi domicilio actual gracias,"hola llamaba porque me gustaría cambiar mi dirección que aparece en mi cuenta, dado que mirando la cartilla me he dado cuenta que tenéis mi dirección pasada de manera que no me llegaban los cartas a mi domicilio actual, gracias",0.9889853000640869,23.125375,0.14285714285714285,0.04329004329004329,0.14285714285714285,0.04276623838809476
hola buenos días mire le llamo porque recientemente me he comido de casa y me gustaría cambiar la dirección que está asociada a mi cuenta,"hola, buenos días, mire le llamo porque recientemente me cambió de casa y me gustaría cambiar la dirección que está asociada a mi cuenta bancaria.",0.8818926811218262,17.408,0.2,0.1386861313868613,0.19230769230769232,0.050660195376943135
quiero cambiar mi dirección,quiero cambiar mi dirección.,0.2801692485809326,3.413375,0.25,0.037037037037037035,0.25,0.08207983259411364
solicitud de cambio de dirección,solicitud de cambio de dirección.,0.2767150402069092,3.498625,0.2,0.03125,0.2,0.07909251211744876
hola buenos días soy cliente del banco y le llamaba porque quiero cambiar mi dirección en los datos personales que guardan míos gracias,"hola, buenos días, soy cliente del banco, y le llamaba porque quiero cambiar mi dirección en lo tanto personajes que guardan míos. gracias.",0.6829164028167725,14.762625,0.34782608695652173,0.07407407407407407,0.34782608695652173,0.04625982186885953
hola buenos días mira le llamaba porque quería cambiar la dirección que está asociado a mi cuenta y quería saber si es posible realizarlo por Internet o tengo que hacerlo por teléfono,"hola buenos días, mira le llamaba porque quería cambiar la dirección que está asociada a mi cuenta y quería saber si es posible realizarlo por internet o tengo que hacerlo por teléfono",0.6982271671295166,12.288,0.09375,0.01639344262295082,0.09375,0.05682187232499321
hola buenas tardes mira llamaba porque me interesaría cambiar mi dirección,"hola, buenas tardes, llamaba porque me interesaría cambiar mi dirección.",0.4064483642578125,6.4,0.36363636363636365,0.0945945945945946,0.36363636363636365,0.0635075569152832
hola buenos días quiero cambiar mi dirección de mi tarjeta porque ha habido un cambio de domicilio si les cariño informar de este nuevo cambio para que esté configurada en mis datos por favor tengan en cuenta esta información sobre mi luego sobre el mi nuevo hogar donde voy a vivir gracias,"hola, buenos días, quiero cambiarme y dirección de mi tarjeta, porque ha habido un cambio de domicilio sí les quería informar de este nuevo cambio para que esté configurado en mis datos. por favor, te dan en cuenta esta información sobre mi sobre mi nuevo hogar, donde voy a vivir. gracias.",1.130411148071289,23.381375,0.3269230769230769,0.10689655172413794,0.32075471698113206,0.048346649761670954
hola me he mudado y quería cambiar mi dirección postal muchas gracias,"hola, me he mudado y querría cambiar mi dirección postal, muchas gracias.",0.47341465950012207,5.632,0.3333333333333333,0.057971014492753624,0.3333333333333333,0.08405800062147055
quiero cambiar mi dirección,quiero cambiar mi dirección.,0.3214554786682129,4.693375,0.25,0.037037037037037035,0.25,0.06849132632023074
hola buenas y llamaba para subir a cambiar dirección,hora buenas me he mudado recientemente y llamaba para que podía cambiar mi dirección.,0.42039036750793457,7.52325,1.0,0.75,0.6428571428571429,0.0558788246446595
hola buenos días mire me he cambiado de domicilio y quería que cambiar a mi dirección,hola buenos días mira me he cambiado de domicilio y quería que cambiaran mi dirección,0.5480895042419434,10.581375,0.1875,0.03529411764705882,0.1875,0.05179756924236627
mi dirección quiero cambiar mi dirección,"mi dirección, quiero cambiar mi dirección",0.30661964416503906,4.010625,0.16666666666666666,0.025,0.16666666666666666,0.07645183585227715
quisiera cambiar mi dirección por favor,"quisiera cambiar mi dirección, por favor.",0.33322882652282715,5.0155,0.3333333333333333,0.05128205128205128,0.3333333333333333,0.06643980191861772
hola quiero cambiar mi dirección por otra diferente,"hola, quiero cambiar mi dirección por otra diferente.",0.3501157760620117,5.632,0.25,0.0392156862745098,0.25,0.06216544319282879
buenas tardes quiero cambiar mi dirección,buenas tardes quiero cambiar mi dirección,0.306607723236084,4.437375,0.0,0.0,0.0,0.06909664457840141
quiero cambiar mi dirección postal por favor,"quiero cambiar mi dirección postal, por favor.",0.3668029308319092,4.864,0.2857142857142857,0.045454545454545456,0.2857142857142857,0.07541178676642869
hola buenos días le llamo para cambiar mi dirección ya que recientemente me he mudado y quisiera tener la documentación actualizada y agradecería me indica se los trámites a seguir,"hola, buenos días, le llamo para cambiar mi dirección, ya que recientemente me he mudado y quisiera tener la documentación actualizada, le agradecerían me indicase los trámites a seguir. gracias.",0.7918825149536133,13.738625,0.3333333333333333,0.1,0.3225806451612903,0.05763913892064258
hola buenos días a ver el motivo de mi llamada es porque me gustaría cambiar mi dirección de la base de datos,"hola, buenos días, a ver, el motivo de mi amada es porque me gustaría cambiar mi dirección de la base de datos.",0.5584251880645752,9.728,0.22727272727272727,0.05504587155963303,0.22727272727272727,0.05740390502308545
buenos días me gustaría cambiar mi dirección en los datos del banco,buenos días me gustaría cambiar mi dirección en los datos del banco,0.3721773624420166,5.632,0.0,0.0,0.0,0.0660826282745058
hola buenos días tengo un problema y es que recientemente me he mudado entonces me gustaría cambiar mi dirección antigua por la actual,"hola, buenos días, eh, tengo un problema y es que recientemente me he mudado, entonces me gustaría cambiar mi dirección antigua por la actual.",0.6475238800048828,9.898625,0.21739130434782608,0.05970149253731343,0.20833333333333334,0.06541553801713701
hola buenos días mire estoy de mudanza y necesitaba cambiar la cambia la dirección keldagrim está directa,"hola, buenos días, mire estoy de mudanza y necesitaba cambiar la cambiada la dirección que la dirección está a registrar",0.6402323246002197,12.202625,0.47058823529411764,0.21904761904761905,0.4,0.05246677043670683
hola buenos días mira es que me cambio de domicilio y quería cambiar la dirección pero estoy mirando a través de la aplicación y a través de la página web pero no encuentro la forma de realizarlo me podías dar algo más información para hacer el cambio o tengo que ir allí a la oficina a llevar algún papel o algo,hola buenos días mira es que me cambio de domicilio y quería cambiar la dirección pero estoy mirando a través de la aplicación y a través de la página web pero no encuentro la forma de realizarlo ¿ me podrías dar algo más información para hacer el cambio o tengo que ir ahí a la oficina y llevar un papel o algo?,1.0319077968597412,20.906625,0.09836065573770492,0.035256410256410256,0.0967741935483871,0.04935793304082994
hola buenos días quiero añadir mi dirección,"hola, buenos días quiero añadir mi dirección. hola, ¿ qué tal? quiero cambiar mi dirección.",0.6320748329162598,11.946625,1.4285714285714286,1.1162790697674418,0.6666666666666666,0.052908234159543786
idiota ver cuánto dinero puede sacar de un cajero automático,"querías saber cuánto dinero pudo sacar de traje automático. o sea si existe algún límite, si puede sacarte el dinero que necesites y si existe un límite, pues qué límite sería hasta cuánto podría sacar en un día o si puedo sacar a ti una cantidad, o el límite es por mes por día, veinticuatro horas, o cómo sería siguiente.",1.4715056419372559,32.786625,5.5,4.533333333333333,0.9166666666666666,0.044881278324233
hola buenas tardes voy a salir ahora a sacar a sacar dinero a un cajero que está hecho lo de mi casa pero me preguntaba cuánto es la cantidad máxima que puedo sacar,"hola buenas tardes voy a salir ahora a sacar dinero a un cajero que saqué yo de mi casa pero me preguntaba cuánto era la cantidad máxima que pudo sacar, vale mucha gracia, mucha gracia, perfecto",0.9589145183563232,15.786625,0.42424242424242425,0.3902439024390244,0.358974358974359,0.06074221173660128
cuál es el límite en el cajero automático,cuál es el límite en el cajero automático? ¿ puedo aumentar mi límite de retiro en el cajero automático? ¿ cuánto dinero puedo retirar?,0.8357555866241455,16.298625,2.125,2.292682926829268,0.7083333333333334,0.05127767444334387
buenas quisiera saber cuánto dinero puedo retirar del cajero automático,buenas quisiera saber cuánto dinero pudo retirar del cajero automático.,0.418778657913208,5.7585,0.2,0.028169014084507043,0.2,0.07272356653871807
buenos días me gustaría consultar el límite de dinero que puedo sacar al día en el cajero y si lo puedo aumentar para así no tener que repetir la acción en distintos días,buenos días me gustaría consultar el límite de dinero que puedo sacar al día en el cajero y si lo puedo aumentar para si no tener que repetir la acción en distintos días,0.7712159156799316,15.701375,0.030303030303030304,0.011764705882352941,0.030303030303030304,0.04911773113373393
hola buenos días me gustaría saber cuál es la cantidad máxima que puedo retirar de una vez en un cajero y,"hola, buenos días me gustaría saber cuál es la cantidad máxima que puedo retirar de una vez en un cajero si puedo modificar esa cantidad.",0.8035409450531006,18.176,0.2857142857142857,0.3142857142857143,0.24,0.04420889882554471
hola buenas si estoy en el extranjero y quiero retirar dinero del cajero automático cuál es la cantidad máxima que tengo de retirada lo digo porque voy a hacer un viaje a Estados Unidos y necesito saberlo,"hola, buenas. si tiene el extranjero y quiero retirar dinero al caer automático, ¿ cuál es la cantidad máxima que tengo de retirada? lo digo porque voy hacer un viaje a estados unidos y necesito saberlo.",0.8031411170959473,14.953625,0.35135135135135137,0.10294117647058823,0.34210526315789475,0.05370879081800883
cuál es el máximo que puedo retirar del cajero automático,¿ cuál es el máximo que puede retirar del cajero automático?,0.40489888191223145,6.314625,0.3,0.07017543859649122,0.2727272727272727,0.06412081191079937
iba a retirar dinero del cajero y quería saber cuál es la cantidad máxima de dinero que puedo retirar,iba a retirar dinero del cajero y quería saber cuál es la cantidad máxima de dinero que pudo retirar.,0.4728856086730957,6.741375,0.10526315789473684,0.019801980198019802,0.10526315789473684,0.07014675918089347
hola buenas mira me estaba interesado en sacar dinero en un cajero pero me preguntaba cuál es el límite máximo que puedo retirar,"hola, buenas, mira, me estaba interesado en sacar dinero en un cajero, pero me preguntaba cuál es el límite máximo que puedo retirar.",0.564582109451294,8.96,0.21739130434782608,0.0390625,0.21739130434782608,0.06301139614411762
hola buenas esta tarde iba a retirar dinero del cajero automático pero no sabía exactamente la cantidad límite que se puede retirar me podríais confirmar cuál es esta,"hola, buenas, esta tarde iba a retirar dinero del cajero automático. pero no sabía exactamente la cantidad, límite que se puede retirar. ¿ me podríais confirmar cuál es ésta?",0.7222967147827148,10.581375,0.25,0.05421686746987952,0.2413793103448276,0.06826113948165667
hola buenos días Isabel mira tengo una pregunta quería saber cuál es mi límite de retiro de dinero en cajeros automáticos y si sería posible cambiarlo cambiar el máximo dependiendo de cual sea esto,hola buenos días otra vez mira tengo una pregunta quería saber cuál es mi límite de retiro de dineros y encajeros automáticos y si sería posible cambiarlo cambiar el máximo dependiendo de cuál sea éste,0.8364949226379395,16.64,0.20588235294117646,0.06598984771573604,0.2,0.050270127562376164
hola buenos días una pregunta cuál es la cantidad máxima de dinero que yo puedo retirar al día en la aplicación el salen en mi cuenta y ese que ese límite se podría aumentar o no,"hola, bonateas, una pregunta ¿ cuál es la cantidad máxima de dinero que yo puedo retirar al día en la aplicación, en saber en mi cuenta? y ese límite se podría aumentar o no.",0.8122506141662598,16.384,0.3055555555555556,0.1404494382022472,0.2972972972972973,0.04957584314979613
quiero sacar dinero del cajero automático y no sé cuánto es la cantidad máxima que puedo sacar me lo pueden decir,"quiero sacar dinero del cajero automático y no sé cuánto es la cantidad máxima que puedo sacar, ¿ lo pueden decir?",0.6184413433074951,9.728,0.14285714285714285,0.035398230088495575,0.14285714285714285,0.06357332887618165
cuál es mi límite de en el cajero automático,¿ cuál es mi límite en el cajero automático?,0.3211853504180908,3.413375,0.3333333333333333,0.13636363636363635,0.3,0.09409612199599834
hola buenos días quisiera hacer una consulta sobre límite que puedo retirar en un cajero automático y si puedo aumentarlo y cuánto podría retirar como máximo gracias,"hola, buenos días, quisiera hacer una consulta sobre el límite que puedo retirar un cajero automático, y si puedo aumentarlo, ¿ y cuánto podría retirar como máximo? gracias.",0.6477038860321045,11.178625,0.3333333333333333,0.08484848484848485,0.3103448275862069,0.05794128401588786
hola llamaba para preguntar cuánto es el máximo dinero que puedo retirar del cajero y porque me hace falta retirar una gran cantidad dinero y era por si podía retirar toda la que tengo en el banco,la llamaba para preguntar cuánto es el máximo de dinero que puedo retirar del cajero y porque me hace falta retirar una gran cantidad de dinero y era posible retirar toda la que tengo del banco,0.7948119640350342,13.932,0.21621621621621623,0.09693877551020408,0.20512820512820512,0.05704938013458471
cuál es el límite en el cajero automático puedo meter mi límite de retiro en el cajero automático cuánto dinero puedo retirar,"¿ cuál es el límite en el cajero automático? ¿ puedo aumentar el límite de retiro en el cajero automático, cuánto dinero puedo retirar?",0.6400618553161621,8.96,0.3181818181818182,0.104,0.2916666666666667,0.0714354749236788
para sacar dinero del cajero automático hasta qué cantidad puedo retirar,"para sacar dinero del cajero automático, hasta que cantidad puedo retirar",0.4799540042877197,6.314625,0.18181818181818182,0.027777777777777776,0.18181818181818182,0.07600673108659971
hola me gustaría saber cuál es el límite del cajero automático,"hola, me gustaría saber cuál es el límite en el cajero automático, cuanta cantidad puedo retirar.",0.5123898983001709,7.709,0.7272727272727273,0.5806451612903226,0.5,0.06646645457259968
hola buenos días hija porque quiero retirar una gran cantidad de dinero en un cajero y me gustaría saber cuál es el límite para sacar dinero muchas gracias,"hola buenos días llamaba porque quiero retirar una gran cantidad de dinero en el cajero y me gustaría saber cuál es el límite para sacar dinero, muchas gracias",0.6059696674346924,11.605375,0.10714285714285714,0.05806451612903226,0.10714285714285714,0.052214570182755174
sacar una cantidad está grande del cajero el querría saber el límite que tiene y si se podría ampliar,"quería sacar una cantidad eh bastante grande del casero, querría saber el límite que tiene y si se podría ampliar.",0.5815749168395996,12.074375,0.3157894736842105,0.19801980198019803,0.2857142857142857,0.048166047256243044
cuál es el límite de retiro en cajero automático puedo aumentar sé,¿ cuál es el límite de retiro energe automático? ¿ puede aumentarse?,0.4536271095275879,6.912,0.5833333333333334,0.22727272727272727,0.5384615384615384,0.0656289220960052
hola te voy a sacar dinero del cajero automático pero no sé cuál es el límite me puede decir cuánto dinero puedo retirar cuál es la cantidad máxima,"hola quería sacar dinero del cajero automático pero no sé cuál es el límite, me puede decir cuánto dinero puedo retirar cuál es la cantidad máxima.",0.5599024295806885,8.618625,0.17857142857142858,0.061224489795918366,0.17857142857142858,0.06496424076702356
una calle que no conozco y he visto que hay un cajero automático de su compañía quiero retirar bien lo he dicho pero no sé cuál es la cantidad máxima que me lo puede decir,"mire estuve en una calle que no conozco, y he visto que hay un cajero automático de su compañía, y quiero retirar dinero de dicho carro automático pero no sé cuál es la cantidad más y más que puedo retirar. ¿ me lo puedo decir?",0.7558794021606445,12.445875,0.5428571428571428,0.38596491228070173,0.4222222222222222,0.06073332748084362
hola quería retirar dinero de Zaragoza,"hola, quería retirar dinero de un caser automático y quería ser con esa cantidad máxima de dinero que pudo retirar.",0.5098989009857178,8.448,2.6666666666666665,2.1052631578947367,0.8,0.06035735096895333
hola buenos días soy cliente de vuestro banco me gustaría saber cuánto dinero puedo retirar de una vez y cuál es el saldo de mi de mi cuenta bancaria gracias,"hola, buenos días, soy cliente de vuestro banco, me gustaría saber cuánto dinero puedo retirar de una vez. y, eh, ¿ cuál es el saldo de mi, de mi cuenta bancaria? gracias.",0.5899760723114014,9.386625,0.3333333333333333,0.08917197452229299,0.3125,0.06285284352058396
buenas tardes me gustaría saber cuál es la cantidad máxima de dinero que puedo retirar de un cajero automático,"buenas tardes, me gustaría saber cuál es la cantidad máxima de dinero que puedo retirar de un cajero automático.",0.6214625835418701,8.021375,0.10526315789473684,0.01818181818181818,0.10526315789473684,0.07747581724353618
buenos días me gustaría saber cuánto dinero se puede retirar en un cajero automático,"buenos días, me gustaría saber cuánto dinero se puede retirar en un cajero automático.",0.47586727142333984,7.850625,0.14285714285714285,0.023809523809523808,0.14285714285714285,0.060615208524587516
hola buenos días resulta que voy a tener que hacer en un rato una compra grande pero la quiero pagar en efectivo tengo la duda cuál es el límite de dinero que puedo sacar el cajero,"hola buenos días resulta que voy a tener que hacer en un rato una compra grande pero la quiero pagar en efectivo, tengo la duda cuál es el límite de dinero que puedo sacar del cajero más o menos cuánto tendría que esperar para volver a retirar sin tener problemas o cómo funciona gracias por la información",1.119797945022583,26.026625,0.6388888888888888,0.7,0.40350877192982454,0.04302509238222716
quería saber cuánto es el límite para sacar con mi tarjeta en el cajero automático,"quería saber cuánto es el límite para sacar con mi tarjeta, en el cajero automático.",0.6178939342498779,8.359125,0.13333333333333333,0.024390243902439025,0.13333333333333333,0.07391849436991048
hola llamo porque quería saber cuál es el límite de dinero que puedo sacar del cajero automático y si hay alguna manera de aumentarlo gracias,"hola, llamo porque quería saber cuál es el límite de dinero que puedo sacar del cajero automático, y si hay alguna manera de aumentarlo. gracias.",0.5519402027130127,9.301375,0.16,0.028368794326241134,0.16,0.059339635560657716
buenos días necesito retirar dinero de mi cuenta a partir de mi tarjeta y estaba a punto de ir al cajero automático y me preguntaba cuál es el límite de cantidad de dinero que puedo retirar en una única operación,"buenos días necesito retirar dinero de mi cuenta a partir de mi tarjeta y estaba a punto de ir al cajero automático y me preguntaba cuál era el límite de cantidad de dinero que puedo retirar en una única operación y si puedo realizar varias operaciones en el mismo cajero o si tengo que, o si super un límite tengo que ir a diferentes cajeros automáticos. muchas gracias.",1.4692776203155518,31.914625,0.725,0.7547169811320755,0.4264705882352941,0.046037752920974374
cuál es el límite de dinero que puedo retirar del cajero automático,¿ cuál es el límite de dinero que puedo retirar del cajero automático?,0.40595054626464844,6.058625,0.16666666666666666,0.04477611940298507,0.15384615384615385,0.0670037419818273
buenas me gustaría saber cuál es el límite de dinero que puedo sacar en un cajero automático y si podría aumentarlo en algún momento,"bueno, me gustaría saber cuál es el límite de dinero que puedo sacar en un cajero automático y si podría aumentarlo en algún momento.",0.5453364849090576,9.642625,0.08333333333333333,0.022727272727272728,0.08333333333333333,0.056554774753664855
