en,es,predicted_es,predicted_en,prediction_time_es,prediction_time_en,WER_es,CER_es,MER_es,WER_en,CER_en,MER_en,RTF_es,RTF_en
"can you dialup to your isp without using & kppp;? if you cannot, then perhaps & kppp; is not the culprit after all.","¿puede conectarse a su isp sin & kppp;? si no es así, seguramente & kppp; no tenga la culpa de nada.","¿Puedes marcar a tu ISP sin usar & kppp;? si no puedes, entonces tal vez & kppp; no","Can you connect to your ISP? If not, you certainly have no fault of anything.",1.0932176113128662,0.7612824440002441,0.6666666666666666,0.59,0.6086956521739131,0.8260869565217391,0.6695652173913044,0.8260869565217391,19.209350254411557,30.212177072078422
found files bigger than 2 gb. these files will only be fully accessible if mounted with udf.,encontrados archivos mayores de 2 gb. estos archivos sólo serán accesibles por completo si se montan con udf.,Encontré archivos de más de 2 GB. Estos archivos sólo serán completamente accesibles si se montan con UDF.,You will find files larger than 2 GB. These files will only be fully accessible if they are mounted in a container.,0.9860012531280518,1.0730156898498535,0.5,0.3486238532110092,0.45,0.6470588235294118,0.40217391304347827,0.5,18.255554891939212,15.843197970738714
"filemaker - popular application similar to ms access in simplicity, operating on windows and macintosh platforms, offered since 1985.","filemaker: aplicación popular y muy similar a ms access por su simplicidad, que funciona en plataformas windows y macintosh, publicada en 1985.","Filemaker - aplicación popular similar a MS Access en simplicidad, que funciona en plataformas Windows y Macintosh, ofrecida desde","Filmmaker: A popular and very similar application to MS Access for its simplicity, which works on Windows and Macintosh platforms",1.0610790252685547,1.0553019046783447,0.5909090909090909,0.23776223776223776,0.5652173913043478,0.8947368421052632,0.518796992481203,0.7391304347826086,20.733611235442044,18.00432645460939
& kleopatra; is the & kde; tool for managing x.509 and openpgp certificates in the & gpgsm; keybox and for retrieving certificates from ldap servers.,& kleopatra; es la herramienta de & kde; para manipular certificados x 509 y open pgp con & gpgsm; y para recuperar certificados de servidores ldap.,& kleopatra; es la herramienta & kde; para administrar certificados x.509 y openpgp en,& kleopatra; is the tool for manipulating certificates x 509 y open pgp con & gpgsm;,1.0515415668487549,1.0666790008544922,0.6153846153846154,0.4864864864864865,0.6153846153846154,0.72,0.5771812080536913,0.6923076923076923,24.725603646764473,23.43722898826458
"a temporary command file containing the alarm's command string will be created, and the command to execute the file will be substituted.","un archivo de órdenes temporal, que contiene la cadena de la orden de alarma que se creará, y la orden que se debe ejecutar el archivo que se sustituirá.",se creará un archivo de comandos temporal que contenga la cadena de comandos de la alarma y se sustituirá el comando,"a temporary order file, which contains the chain of the alarm order to be created and the order in which the file to be replaced must",1.3037936687469482,1.0826120376586914,0.6896551724137931,0.5947712418300654,0.6451612903225806,0.7727272727272727,0.5294117647058824,0.6538461538461539,22.242783267901093,20.32122240907117
"by clicking here you will clear the filter. if you intend to undo the last appending just click on the ""undo"" button.","pulsando aquí vaciará el filtro. si intenta deshacer el último cambio, sólo pulse en el botón « deshacer ».","Al hacer clic aquí borrará el filtro. si desea deshacer el último apéndice, haga clic en el bot","If you try to undo the last change, just press the undo button.",1.2383077144622803,0.7288224697113037,0.631578947368421,0.48598130841121495,0.5714285714285714,0.6363636363636364,0.5726495726495726,0.6363636363636364,15.34352065976631,30.185677465068405
allows fast searching of multiple files using patterns or regular expressions.,permitir búsquedas rápidas de múltiples archivos usando patrones o expresiones regulares. name,permite una búsqueda rápida de varios archivos utilizando patrones o expresiones regulares.,allow quick searches of multiple files using patterns or regular expressions. name,0.8170821666717529,0.7409234046936035,0.5833333333333334,0.2553191489361702,0.5384615384615384,0.36363636363636365,0.1794871794871795,0.3333333333333333,14.686405467494152,14.84633894720719
executes the script in the kstars main window. you may want to reposition the script builder tool so that the sky map is visible.,ejecuta el guión en la ventana principal de kstars. puede que desee reposicionar la herramienta de construcciones de guiones para que el mapa sea visible.,ejecuta el script en la ventana principal de kstars. es posible que desee reposicionar la herramienta de cre,Run the script in the main window of kstars. You may want to reposition the script construction tool so that the map is visible,1.0524938106536865,1.0551033020019531,0.48,0.42207792207792205,0.46153846153846156,0.375,0.3178294573643411,0.36,23.75310880400609,22.746587897566425
& cantor; offers you several choices for the backends you wish to use with it. the choice to make depends on what you want to achieve.,& cantor; le ofrece diferentes opciones para los motores con los que desee usarlo. la elección dependerá de lo que quiera obtener.,& cantor; le ofrece varias opciones para los backends que desea utilizar con él. la elección a hacer depende de lo que desea,The choice will depend on what you want to get.,1.0519888401031494,0.5157251358032227,0.5454545454545454,0.4230769230769231,0.5,0.7692307692307693,0.6940298507462687,0.7692307692307693,20.912769376757705,50.41445179806094
edit specific properties of a currently loaded document when using the vpl; editor.,edita las propiedades específicas del documento cargado en ese momento usando el editor & vpl;.,Editar propiedades específicas de un documento cargado actualmente cuando se utiliza el editor vpl.,edits the specific properties of the document loaded at that time using the editor & vpl;.,0.7789497375488281,0.890228271484375,0.6666666666666666,0.35789473684210527,0.625,0.7692307692307693,0.4457831325301205,0.625,19.256698188514033,14.602996126289808
whether it is allowed to shut down the system via the global command socket.,indica si alguien puede apagar el sistema a través de la orden global de conexión.,si está autorizado el cierre del sistema a través del soquete de comando global.,Indicates if someone can shut down the system through the global connection order.,0.7871987819671631,0.7134394645690918,0.8,0.5975609756097561,0.8,0.5714285714285714,0.5,0.5714285714285714,19.054907532397205,19.623248636036443
"enter data sources for street, house_number and city text fields in a similar way.","introduzca el origen de datos para los campos de texto calle, numero_casa y ciudad de forma similar.","introducir fuentes de datos para los campos de texto calle, número de casa y ciudad de manera similar.","Enter the origin of data for the text fields street, number_house y city of similar form.",0.9061906337738037,0.8420233726501465,0.4117647058823529,0.21,0.3684210526315789,1.0,0.7439024390243902,0.8235294117647058,18.75984960162743,16.626616854989464
"open terminal in current directory. the terminal can be defined in konfigurator, default is konsole.","abre un terminal en el directorio actual. puede definir el terminal en konfigurator, por defecto es konsole.","abre terminal en el directorio actual. el terminal se puede definir en configurator, por defecto es console.","Open a terminal in the actual directory. You can define the terminal in configurator, by default it's console.",1.2934963703155518,1.0997827053070068,0.47058823529411764,0.24074074074074073,0.4,0.8666666666666667,0.4,0.7222222222222222,13.142673137809275,13.639057904454605
please select the bookmark file from which you would like to import your bookmarks. a default path has already been determined by the import plugin.,seleccione el archivo de marcadores desde el que desea importar sus marcadores. el complemento de importación ya ha determinado una ruta por omisión.,Por favor seleccione el archivo de marcadores desde el que desea importar sus marcadores.,Select the markup file from which you want to import your markup. The import plugin has already determined a route by default.,0.93389892578125,1.0750699043273926,0.5652173913043478,0.5369127516778524,0.52,0.56,0.44594594594594594,0.56,24.627932814848702,23.25430178946458
a plugin for formatting of sourcecode according to a specified set of rules,un complemento para formatear código fuente según un conjunto de reglas especificadasname,un complemento para formatear el código fuente de acuerdo con un conjunto especificado de reglas,a supplement to format source code according to a set of specified rules,0.8313331604003906,0.592435359954834,0.5,0.38202247191011235,0.375,0.5384615384615384,0.41333333333333333,0.5,14.434646146221935,21.943322223357992
displays a standard & kde; shortcut configuration dialog to change the keyboard shortcuts for & kappname;.,muestra un diálogo estándar de & kde; para cambiar los accesos rápidos de & kappname;.,muestra un diálogo de configuración de atajos estándar & kde; para cambiar los atajos de teclado para & kappname;.,shows a standard dialog to change the quick accesses to the name of the server.,1.0596771240234375,0.7331376075744629,0.5333333333333333,0.5348837209302325,0.42105263157894735,0.8125,0.6415094339622641,0.7647058823529411,14.155255086612813,21.82400661853228
the & kde; input/ output system which makes use of so-called io slaves.,el sistema de entrada/ salida de & kde; que usan los « io slaves ».,El sistema de entrada/salida que hace uso de los llamados IO-esclavos.,The system of entry/exit used by the slaves.,0.8135547637939453,0.5843086242675781,0.8,0.44776119402985076,0.8,0.8461538461538461,0.6619718309859155,0.8461538461538461,18.437603302878767,22.248516383435724
"these are some folks who have sent & midi; files or a postcard, thanks to everyone!.","ésta es la gente que ha enviado archivos & midi; o una postal, ¡gracias a todos!","Estas son algunas personas que han enviado & midi; archivos o una postal, gracias a todos!.","These are the people who sent me files and a postcard, thank you all!",0.8892416954040527,0.7428689002990723,0.5625,0.4125,0.5294117647058824,0.625,0.4166666666666667,0.625,17.992858502580603,21.53812064761164
"in the dialog displayed by this menu entry, you can change settings relating to how the application works in general.","en el diálogo que muestra esta entrada, podrá cambiar las preferencias relativas a cómo funcionarán las aplicaciones en general.","En el cuadro de diálogo que aparece en esta entrada del menú, puede cambiar la configuración relativa al funcionamiento general de la aplicación","In the dialog that displays this entry, you can change the preferences regarding how applications will generally work.",1.3020079135894775,1.0660526752471924,1.0,0.609375,0.7916666666666666,0.6,0.452991452991453,0.6,14.592845252083999,18.76079903402754
folder %1 already exists. will make %2 owner and change permissions. do you want to continue?,¡la carpeta %1 ya existe! %2 pasará a ser el propietario y se cambiarán los permisos. ¿quiere continuar?,la carpeta %1 ya existe. hará que %2 sea el propietario y cambie los permisos. ¿Quiere continuar?,The folder %1 already exists! %2 will be the owner and the permissions will be changed.,1.0751235485076904,0.929356575012207,0.5,0.21153846153846154,0.5,0.75,0.40860215053763443,0.6666666666666666,16.742261877702,17.216212194754032
"you can configure how the widgets are drawn with this module, but to change the color of the widgets, you should refer to the section entitled colors.","con este módulo puede configurar cómo se dibujan los elementos gráficos pero, para cambiar su color, consulte la sección titulada colores.","puede configurar cómo se dibujan los widgets con este módulo, pero para cambiar el color de los widgets, debe consultar","With this module you can configure how graphic elements are drawn but, to change their color, see the section titled Col",1.0608079433441162,1.0720367431640625,0.7142857142857143,0.5,0.6521739130434783,0.7407407407407407,0.58,0.6666666666666666,19.796231854937943,25.185703915624067
"after you have successfully entered your password, you can begin your remote session.","después de que haya introducido su contraseña, puede iniciar su sesión remota.","Después de que haya introducido con éxito su contraseña, puede comenzar su sesión remota.","After you have entered your password, you can start your remote login.",0.8999230861663818,0.6291184425354004,0.3333333333333333,0.21794871794871795,0.2857142857142857,0.3076923076923077,0.2823529411764706,0.3076923076923077,13.334472894921806,20.663835489560444
the & digikam; white balance is a semi-automatic tool to adjust the white-balance of a photograph.,"el balance blanco de & digikam;, es una herramienta semiautomática para ajustar el balance blanco de una fotografía.",El balance de blancos es una herramienta semiautomática para ajustar el balance de blancos de una fotografía.,The white balance of a digital camera is a semi-automatic tool for adjusting the white balance of a photograph.,1.0868093967437744,1.017540454864502,0.3333333333333333,0.19827586206896552,0.3157894736842105,0.6875,0.35714285714285715,0.5789473684210527,16.562241782165664,15.72419054545659
"the file where the data is saved of the torrent ""%1"" is missing. do you want to recreate it?",falta el archivo en el que están guardados los datos del torrent « %1 ». ¿desea crearlo de nuevo?,"El archivo donde se guardan los datos del torrent ""%1"" falta. ¿Quiere recrearlo?",missing the file in which the torrent data is stored  %1. Do you want to create it again?,1.166334629058838,1.170881748199463,0.7368421052631579,0.4742268041237113,0.7368421052631579,0.7368421052631579,0.532608695652174,0.6363636363636364,16.29035057917457,16.22708700448826
adds a watch for a set of events on the selected files. see.,añade un testigo sobre una serie de eventos en los archivos seleccionados. vea.,añade un reloj para un conjunto de eventos en los archivos seleccionados. ver.,add a witness about a series of events in the selected archives.,0.8087234497070312,0.6410248279571533,0.38461538461538464,0.25316455696202533,0.38461538461538464,0.5384615384615384,0.4,0.5384615384615384,16.074716276261544,20.28002572291776
select the local folders that contain files to be indexed for fast desktop searches,seleccione la carpeta local que contiene los archivos a ser indexados para búsquedas rápidas del escritorio,seleccione las carpetas locales que contienen archivos para ser indexados para búsquedas rápidas de escritorio,select the local folder that contains the files to be indexed for quick desktop searches,1.068983554840088,0.9092748165130615,0.4375,0.11214953271028037,0.4375,0.2857142857142857,0.13253012048192772,0.26666666666666666,14.967489375824385,15.396885238379296
try adding '-use-the-force-luke=noopc 'to the growisofs user parameters in the k3b settings.,pruebe a añadir « -use-the-force-luke=noopc » a los parámetros de usuario de growisofs en la configuración de k3b.,"En la configuración k3b, intenta añadir ""-use-the-force-luke=noopc"" a los",Try adding  -use-the-force-luke=noopc  to the user parameters of growiso,1.1100471019744873,1.230597734451294,0.9444444444444444,0.8157894736842105,0.8947368421052632,0.6666666666666666,0.32608695652173914,0.6666666666666666,16.215528123070314,9.751358761724545
context: specify the context to which the highlighting system switches if the rule matches.,context: especifica el contexto al que cambiará el sistema de resaltado si las reglas coinciden.,contexto: especificar el contexto al que el sistema de resaltado cambia si la regla coincide.,context: specifies the context to which the highlighting system will change if the rules coincide.,1.030930995941162,0.9242823123931885,0.4666666666666667,0.21875,0.4375,0.35714285714285715,0.2087912087912088,0.3333333333333333,14.54995538892119,15.14688727922386
enter the name of the network here. you may create as many entries in the server list screen with the same network as you like.,introduzca el nombre para la red aquí. puede crear tantas entradas como desee en la pantalla lista de servidores dentro de la misma red.,Introduzca el nombre de la red aquí. puede crear tantas entradas en la pantalla de la lista de servidores con la misma,You can create as many entries as you want on the screen list of servers within the same network.,1.1742360591888428,0.9613170623779297,0.375,0.25735294117647056,0.34615384615384615,0.84,0.5826771653543307,0.8076923076923077,20.438820467307995,26.00598801207126
"you entered a 0 as the denominator. this means division by zero, which is not allowed. this question will be counted as not correctly solved.","has introducido un 0 como denominador. este implica una división por cero, que no está permitida. esta pregunta se contabilizará como incorrecta.","Usted ha introducido un 0 como el denominador. Esto significa división por cero, que no está permitido. esta pregunta se cont","This implies a division by zero, which is not allowed. This question will be counted as incorrect.",1.2786164283752441,0.9881677627563477,0.45454545454545453,0.3310344827586207,0.4166666666666667,0.48,0.3829787234042553,0.48,17.20609833549199,25.2993478863004
"when printing expressions with cat/ print. the evaluated value will be prefixed by ""="" & lt; expression & gt;","al mostrar las expresiones con cat/ print, el valor evaluado se precederá de « = » & lt; expresion & gt;","Cuando se imprimen expresiones con cat/ print, el valor evaluado se prefiere por ""="" & lt;expresión","when showing the expressions with print, the evaluated value shall be preceded by  =  &lt;expression &",1.0945777893066406,1.1280336380004883,0.5714285714285714,0.3269230769230769,0.5714285714285714,0.5789473684210527,0.26605504587155965,0.55,19.185479739455,16.843469343413123
you can configure the toolbar using settings configure toolbars... to better fit your preferences.,para configurar las barras de herramientas: preferencias configurar barras de herramientasabrir...,Puede configurar la barra de herramientas usando la configuración de configuración de barras de herramientas... para que se,to configure the toolbars: preferences to configure toolbars to enter...,1.4425685405731201,0.9074740409851074,1.2727272727272727,0.5204081632653061,0.7777777777777778,0.7142857142857143,0.4897959183673469,0.7142857142857143,7.625287596823506,15.427438546674367
paul j. leonard p. j. leonard@bath. ac. uk - support for awe cards,paul j. leonard p. j. leonard@bath. ac. uk - soporte para tarjetas awe,Paul J. Leonard P.J. Leonard@bath.ac.uk - apoyo para las tarjetas de asombro,The Commission has also adopted a proposal for a directive on the protection of workers from the risks related to exposure to carcinogens.,1.1429460048675537,1.1108882427215576,0.9230769230769231,0.38571428571428573,0.8,1.7692307692307692,1.621212121212121,1.0,11.374115614067403,11.70234727496205
shutdown is supported and allowed for the listed users (a comma separated list.) * means all authenticated users.,shutdown está soportada y se permite para los usuarios listados (un lista separada por comas). * equivale a todos los usuarios.,se admite y permite el apagado para los usuarios enumerados (una lista separada por comas.) * significa todos los usuarios autenticados,shutdown is supported and allowed for the listed users (a list separated by commas). * equals all users.,1.1369013786315918,1.076988935470581,0.6190476190476191,0.4645669291338583,0.5909090909090909,0.2777777777777778,0.2743362831858407,0.2631578947368421,18.471259156424125,16.713263625252615
"if the entry does not exist, simply add the entry to the end of the section.","si la entrada no existe, basta con que la añada al final de la sección.","si no existe, añadir la entrada al final de la sección.","If the entry does not exist, simply add it to the end of the section.",0.6458215713500977,0.7526810169219971,0.4,0.36619718309859156,0.4,0.1875,0.11842105263157894,0.1875,23.226229450097684,21.25734493136305
this chapter explains all the various functions that can be found in the menubar.,este capítulo explica las diversas funciones que se pueden encontrar en la barra de menú.,Este capítulo explica todas las funciones que se pueden encontrar en la barra de menús.,This chapter explains the various functions that can be found in the menu bar.,0.7560291290283203,1.0115094184875488,0.26666666666666666,0.12359550561797752,0.25,0.2857142857142857,0.07407407407407407,0.26666666666666666,19.84050537745631,13.840701573430117
the next step of the wizard allows you to modify the parameters the code generator uses while writing your code. the following options are available:,el siguiente paso del asistente le permite modificar los parámetros que el generador de código utilizará en el proceso. las opciones disponibles son las siguientes:,el siguiente paso del asistente le permite modificar los parámetros que el generador de código utiliza mientras escribe su código. las,The next step of the wizard allows you to modify the parameters that the code generator will use in the process. The available options,1.2065303325653076,1.1151061058044434,0.36,0.27439024390243905,0.36,0.44,0.348993288590604,0.4230769230769231,20.720573138716997,22.419391186065535
"the colors tab allows you to set the color scheme, and to define custom color schemes. the tab is split into two panels:","el apartado colores le permite establecer el esquema de color, y definir esquemas de color personalizados. la ficha se divide en dos paneles:","la pestaña de colores le permite establecer el esquema de colores, y definir esquemas de colores personalizados. la pestaña se divide","The colours section allows you to set the colour scheme, and define personalized colour schemes.",1.1025056838989258,1.0125174522399902,0.391304347826087,0.24822695035460993,0.375,0.6086956521739131,0.48333333333333334,0.6086956521739131,20.86157045346223,22.71565783791395
& kpresenter; is not usable by totally blind users. it is hoped that a general screen reader for the blind will be available in future versions of & kde;.,los usuarios con ceguera total no pueden utilizar & kpresenter;. se espera que haya un lector general de pantalla para ciegos en versiones futuras de & kde;.,& kpresenter; no es utilizable por usuarios totalmente ciegos. Se espera que un lector de pantalla general para ciegos esté,"Users with total blindness cannot use the presentation, if there is expected to be a general screen reader for blind users in future",1.1258087158203125,1.157311201095581,0.7407407407407407,0.6496815286624203,0.7142857142857143,0.7241379310344828,0.6363636363636364,0.7,23.982759789105597,25.058082884315677
this is done by querying the defined domain name server with the ip assigned for the ppp link.,esto se hace tras consultar en el servidor de nombres de dominio configurado el nombre correspondiente a la dirección ip asignada por el enlace ppp.,Esto se hace consultando el servidor de nombres de dominio definido con la IP asignada para el enlace ppp.,This is done after consulting the configured domain name server for the name corresponding to the IP address assigned by the ppp link,1.4386954307556152,1.2832870483398438,0.48,0.3716216216216216,0.48,0.7222222222222222,0.6382978723404256,0.5652173913043478,17.376853686724914,14.026479908206156
the view type. see the & kpovmodeler; interface for a description of each view type.,el tipo de vista. consulte el interfaz dekpovmodeler; para obtener una descripción de cada tipo.,el tipo de vista. Consulte la interfaz & kpovmodeler; para una descripción de cada tipo de vista.,The type of view. consult the interface of the model; for a description of each type.,1.1443824768066406,0.8390994071960449,0.5333333333333333,0.22916666666666666,0.4444444444444444,0.6666666666666666,0.5238095238095238,0.5882352941176471,13.107505841802976,17.876308660644114
verify whether the cached web page is valid before attempting to fetch the web page again.,verificar si la página almacena es válida antes de intentar volver a descargarla.,Verifique si la página web almacenada en caché es válida antes de intentar recuperar la página web de nuevo.,Check if the storage page is valid before trying to download it again.,1.0076279640197754,0.6426560878753662,0.8461538461538461,0.5555555555555556,0.5789473684210527,0.5625,0.5,0.5625,12.901587157365618,24.896675378733775
"exploding fireworks. see also the ""fireworkx"", ""eruption"", and ""xflame"" screen savers. written by jamie zawinski; 1992.","explosivos. véase también los salvapantallas ""fireworkx"", ""erupción"" y ""xflame"". escrito por jamie zawinski; 1992.","Explotando fuegos artificiales. Ver también los salvadores de pantalla ""fireworkx"", ""eruption"" y","Explosives. See also the salvage panels ""fireworkx"", ""erupción"" y ""xflame"". written",1.509861946105957,1.2378027439117432,1.0,0.7192982456140351,0.7777777777777778,0.8125,0.5882352941176471,0.8125,9.272370918484972,12.926130660719249
select the angle of the projective rotation that you want to apply to the object,seleccione el ángulo para la rotación proyectiva que quiere aplicar al objeto,seleccione el ángulo de rotación proyectiva que desea aplicar al objeto,Select the angle for the projective rotation you want to apply to the object,0.7421267032623291,0.742581844329834,0.25,0.15584415584415584,0.25,0.2,0.1,0.2,16.16974560711664,20.19979361808558
select here which metadata template you want to apply to images.,seleccione la plantilla de metadatos que quiere aplicar sobre las imágenes.,Seleccione aquí qué plantilla de metadatos desea aplicar a las imágenes.,Select the metadata template you want to apply to the images.,0.832709789276123,1.1733064651489258,0.5454545454545454,0.29333333333333333,0.5,0.36363636363636365,0.21875,0.3333333333333333,13.209884333847366,9.375214683236054
this options specifies the first user id where searching for an available uid starts.,esta opción especifica el primer id de usuario por el que se empieza una búsqueda de uid libre.,Esta opción especifica el primer usuario donde se inicia la búsqueda de un UID disponible.,This option specifies the primary user ID for which a free ID search is started.,0.9146938323974609,0.7534821033477783,0.6111111111111112,0.35789473684210527,0.5789473684210527,0.8571428571428571,0.43529411764705883,0.8,19.67871583087102,18.58040149566517
# request to create a remote bluetooth device on the bus,# petición para crear un dispositivo bluetooth remoto en el bus,# solicita crear un dispositivo Bluetooth remoto en el bus,# Petition to create a Bluetooth remote device on the bus,0.5640594959259033,0.7380456924438477,0.2727272727272727,0.15873015873015872,0.2727272727272727,0.2727272727272727,0.3392857142857143,0.25,19.50148890223629,14.904226273005323
load a & dtd; that you or someone else made and convert it to & quantaplus; 'native description format.,carga un & dtd; propio o que haya hecho algún otro y lo convierte en el formato de descripción nativo de & quantaplus;.,Cargar un & dtd; que usted o alguien más hizo y convertirlo a & quantaplus; 'nativo formato de descrip,load un & dtd; own or have done something else and convert it into the native description format of & quantaplus;,1.1285803318023682,1.3953733444213867,0.782608695652174,0.6302521008403361,0.75,0.7894736842105263,0.5436893203883495,0.6818181818181818,20.379586062135676,13.616427514514866
"random dropshadowed rectangles pop onto the screen in lockstep. written by ozymandias g. desiderata, jamie zawinski, and stephen linhart; 1998.","rectángulos que arrojan sombras y aparecen en pantalla de forma sincronizada. escrito por ozymandias g. desiderata, jamie zawinski y stephen linhart; 1998.",Rectángulos con sombras aleatorias aparecen en la pantalla en Lockstep. escrito por Ozymandias G,Rectangles that cast shadows appear on screen in synchronized form. Written by Ozymandias G,1.267848014831543,1.2784698009490967,0.7727272727272727,0.6129032258064516,0.7391304347826086,0.9,0.7482517482517482,0.8571428571428571,17.352237604696732,15.643701544731533
opens a dialog for changing some options as described in the section,"abre un cuadro de diálogo para cambiar algunas opciones, como se describe en la sección correspondiente",abre un diálogo para cambiar algunas opciones como se describe en la sección,"opens a dialog box to change some options, as described in the corresponding section",0.7930259704589844,0.8183920383453369,0.25,0.2621359223300971,0.25,0.4166666666666667,0.3382352941176471,0.35714285714285715,20.175884013911404,14.662899243572992
"absolute path to the package root. if not supplied, then the standard data directories for this kde session will be searched instead.","ruta absoluta al paquete raíz. si no se proporciona, se usarán los datos estándar de la sesión de kde. package type","ruta absoluta a la raíz del paquete. si no se proporciona, entonces se buscarán los directorios de datos estándar para esta sesión","route absolute to the root packet. If not provided, the standard data of the kde session will be used. package type",1.258695363998413,1.286381721496582,0.7142857142857143,0.5217391304347826,0.5769230769230769,0.5909090909090909,0.47368421052631576,0.5416666666666666,16.6839416435846,17.10223305598987
the & kde; panel is also known as & kicker;. it is modular and consists of the following components:,el panel de & kde; también conocido como & kicker;. es modular y está formado por los siguientes componentes:,El panel & kde; también se conoce como & kicker;. es modular y consta de los siguientes componentes:,"The panel, also known as the kicker, is modular and consists of the following components:",1.1260452270507812,0.9432165622711182,0.3684210526315789,0.22018348623853212,0.35,0.42105263157894735,0.19,0.42105263157894735,16.873212144207383,20.143836272606332
& dvdtools;: the & dvdtools; are used to burn and format dvd+r(w) and dvd-r(w) media.,& dvdtools;: & dvdtools; se utilizan para grabar y formatear medios dvd+r(w) y dvd-r(w).,& dvdtools;: las & dvdtools; se utilizan para grabar y formatear medios de DVD+,& dvdtools;: & dvdtools; are used to record and format other media dvd+r ((w),1.320948839187622,1.0771586894989014,0.2857142857142857,0.25,0.26666666666666666,0.4,0.35294117647058826,0.4,10.598442259588147,13.925524759010264
the audio bitrate and samplerate of the file or stream. these properties are read only.,la tasa de bits de audio y la tasa de muestreo del archivo o emisión son propiedades de solo lectura.,la velocidad de bits de audio y la velocidad de muestreo del archivo o flujo. estas propiedades se leen solo,The audio bit rate and the archive or emission sampling rate are read-only properties.,1.1527819633483887,1.065319299697876,0.35,0.38613861386138615,0.3333333333333333,0.7333333333333333,0.5747126436781609,0.6875,17.349334597418306,14.080285604751545
documentation extended and updated for & kde; 3.3 by & philip. rodrigues; & philip. rodrigues. mail; and fredrik edemar f_edemar@linux. se.,documentación extendida y actualizada para & kde; 3.3 por & philip. rodrigues; & philip. rodrigues. mail;. y fredrik edemar f_edemar@linux. se.,documentación ampliada y actualizada para & kde; 3.3 por & philip. rodrigues; & philip. rodrigues,The documentation extended and updated for & kde; 3.3 by & philip. rodrigues; & philip. rodri,1.1379656791687012,1.0609064102172852,0.38095238095238093,0.36363636363636365,0.38095238095238093,0.38095238095238093,0.38848920863309355,0.36363636363636365,18.453983616923118,19.794394489235835
each horizontal row (as defined by the game board) can contain each symbol exactly once.,cada fila horizontal (tal y como se ha definido en el tablero de juego) puede contener cada símbolo una única vez.,cada fila horizontal (según lo definido por el tablero de juego) puede contener cada símbolo exactamente una vez.,Each horizontal row (as defined on the game board) can contain each symbol only once.,1.0413432121276855,0.830082893371582,0.38095238095238093,0.2543859649122807,0.36363636363636365,0.2,0.09090909090909091,0.2,20.166261954204835,18.070484429662052
"yes, and it is none other than your favorite file manager, & konqueror;. you can drag and drop remote files into local folders.","sí, y no es otro que su administrador de archivos favorito, & konqueror;. puede trabajar con archivos remotos simplemente arrastrando y soltando como lo haría con los archivos locales.","Sí, y no es otro que su gestor de archivos favorito, & konqueror;. puede arrastrar y soltar archivos","Yes, and there's nothing else that your favorite file manager, & conqueror; can work with remote files simply by dragging",1.0670015811920166,1.1220133304595947,0.5172413793103449,0.4782608695652174,0.5172413793103449,0.6086956521739131,0.4015748031496063,0.6086956521739131,27.17896628381958,20.498865187794898
built-in globals are accessed just like regular global variables with @global.,"a las variables globales incorporadas se accede como a las globales habituales, con @global.",las variables globales integradas se acceden al igual que las variables globales regulares con @global.,"The global variables incorporated are accessed as the global usual, con @global.",1.0188055038452148,0.7635443210601807,0.5714285714285714,0.40217391304347827,0.5,0.8181818181818182,0.6538461538461539,0.6923076923076923,13.741582615288849,14.406498348028453
events and to-dos can contain attachments. attachments can either be stored as links or inline. the following actions are provided to work with attachments:,"los eventos y tareas pendientes pueden contener adjuntos. los adjuntos pueden almacenarse como enlaces o en línea, las siguientes acciones se proporcionan para trabajar con adjuntos:",Los eventos y tareas pueden contener archivos adjuntos. los archivos adjuntos pueden almacenarse como enlaces o en línea,"The events and pending tasks can contain adjectives. The adjectives can be stored as links or online, the following actions",1.10707426071167,1.1784405708312988,0.5384615384615384,0.5384615384615384,0.5,0.5833333333333334,0.5256410256410257,0.5185185185185185,23.485326073145444,20.365897605739978
rulers this is a visual representation of the current cursor position,reglas esta es una representación visual de la posición actual del cursor,reglas esta es una representación visual de la posición actual del cursor,This is a visual representation of the actual position of the cursor.,0.6136000156402588,0.6794917583465576,0.0,0.0,0.0,0.6363636363636364,0.4782608695652174,0.5384615384615384,19.556713973480985,16.188570155386238
the period of inactivity after which the screen saver should start.,el período de inactividad tras el cual se iniciará el salvapantallas.,el período de inactividad tras el cual el protector de pantalla debe activarse.,The period of inactivity after which the rescue operation will begin.,1.0612974166870117,0.8344428539276123,0.5454545454545454,0.42028985507246375,0.46153846153846156,0.45454545454545453,0.3283582089552239,0.45454545454545453,10.364672359552177,13.182448562204653
& kontact; also supports several command line arguments specific to it.,& kontact; también admite varios argumentos específicos en la línea de órdenes.,& contact; también admite varios argumentos de línea de comandos específicos para él.,& contact; also admits several specific arguments in the line of orders.,0.806720495223999,0.7268593311309814,0.6666666666666666,0.43037974683544306,0.6153846153846154,0.8181818181818182,0.5070422535211268,0.75,14.875040452106036,15.133602237566624
